,0,1
9301,"(26, 2.419999999999999, 0.75999999999999912)","(188.78051800000026, 26)"
9302,"(146, 1.1399999999999997, 0.67999999999999927)","(188.84009000000015, 36)"
9303,"(82, 1.7799999999999994, 0.43999999999999928)","(188.91040199999975, 22)"
9304,"(34, 1.7799999999999994, 0.91999999999999904)","(189.00036800000225, 48)"
9305,"(194, 2.1799999999999993, 0.67999999999999927)","(189.03991600000018, 6)"
9306,"(98, 1.8599999999999994, 0.51999999999999913)","(189.05029299999978, 20)"
9307,"(98, 1.7799999999999994, 0.43999999999999928)","(189.14025899999956, 20)"
9308,"(98, 1.6999999999999993, 0.67999999999999927)","(189.42028899999946, 22)"
9309,"(154, 1.6199999999999994, 0.43999999999999928)","(189.63012700000013, 16)"
9310,"(170, 2.0999999999999992, 0.91999999999999904)","(189.70983800000067, 10)"
9311,"(82, 2.339999999999999, -0.52000000000000024)","(189.89978000000042, 12)"
9312,"(106, 2.1799999999999993, 0.75999999999999912)","(189.91992299999993, 14)"
9313,"(178, 1.9399999999999993, 0.83999999999999897)","(189.98022500000093, 12)"
9314,"(130, 1.3799999999999994, 0.67999999999999927)","(190.06018100000097, 28)"
9315,"(106, 1.6999999999999993, 0.83999999999999897)","(190.28015200000027, 22)"
9316,"(26, 2.1799999999999993, 0.11999999999999944)","(190.30066299999953, 34)"
9317,"(130, 1.6999999999999993, -0.04000000000000048)","(190.3198219999997, 14)"
9318,"(10, 2.2599999999999989, -0.12000000000000044)","(190.34997599999974, 28)"
9319,"(162, 2.0999999999999992, 0.35999999999999943)","(190.52001900000027, 8)"
9320,"(146, 2.1799999999999993, 0.27999999999999936)","(190.52001900000027, 8)"
9321,"(146, 2.1799999999999993, 0.19999999999999929)","(190.52001900000027, 8)"
9322,"(162, 2.0999999999999992, 0.27999999999999936)","(190.52001900000027, 8)"
9323,"(146, 2.1799999999999993, 0.11999999999999944)","(190.52001900000027, 8)"
9324,"(146, 0.81999999999999984, 0.75999999999999912)","(190.56005900000196, 58)"
9325,"(82, 1.6999999999999993, 0.35999999999999943)","(190.70044099999973, 22)"
9326,"(66, 1.7799999999999994, 0.5999999999999992)","(190.71020399999929, 28)"
9327,"(178, 0.97999999999999976, 0.75999999999999912)","(190.71033000000261, 38)"
9328,"(90, 2.0199999999999991, 0.5999999999999992)","(190.74987899999951, 18)"
9329,"(186, 0.73999999999999988, -0.12000000000000044)","(190.77013900000043, 18)"
9330,"(42, 2.0999999999999992, 0.75999999999999912)","(190.90026999999964, 28)"
9331,"(130, 0.65999999999999992, 0.11999999999999944)","(190.9998779999994, 34)"
9332,"(66, 1.9399999999999993, 0.43999999999999928)","(191.08019999999897, 22)"
9333,"(170, 1.9399999999999993, 0.91999999999999904)","(191.22009300000082, 12)"
9334,"(138, 0.5, 0.91999999999999904)","(191.22046299999874, 160)"
9335,"(154, 1.7799999999999994, 0.91999999999999904)","(191.30981400000019, 16)"
9336,"(186, 1.2999999999999996, 0.83999999999999897)","(191.41015999999991, 30)"
9337,"(66, 2.339999999999999, -0.52000000000000024)","(191.46008299999994, 12)"
9338,"(66, 2.339999999999999, -0.6000000000000002)","(191.46008299999994, 12)"
9339,"(66, 1.9399999999999993, 0.67999999999999927)","(191.46044899999947, 22)"
9340,"(10, 2.2599999999999989, -0.28000000000000036)","(191.58007800000019, 28)"
9341,"(10, 2.2599999999999989, -0.2000000000000004)","(191.58007800000019, 28)"
9342,"(130, 0.97999999999999976, 0.75999999999999912)","(191.58032299999968, 44)"
9343,"(74, 2.2599999999999989, -0.36000000000000032)","(191.60009799999989, 12)"
9344,"(74, 2.2599999999999989, -0.44000000000000028)","(191.60009799999989, 12)"
9345,"(74, 2.339999999999999, -0.44000000000000028)","(191.60009799999989, 12)"
9346,"(74, 2.339999999999999, -0.36000000000000032)","(191.60009799999989, 12)"
9347,"(58, 2.419999999999999, 0.27999999999999936)","(191.62011599999983, 12)"
9348,"(186, 1.3799999999999994, 0.91999999999999904)","(191.65027200000031, 30)"
9349,"(42, 2.0199999999999991, 0.5999999999999992)","(191.74060199999917, 28)"
9350,"(10, 2.2599999999999989, -0.04000000000000048)","(191.76000999999951, 28)"
9351,"(98, 2.0199999999999991, 0.5999999999999992)","(191.83996699999966, 16)"
9352,"(98, 2.0199999999999991, 0.51999999999999913)","(191.83996699999966, 16)"
9353,"(170, 0.57999999999999996, 0.83999999999999897)","(191.85021999999731, 108)"
9354,"(178, 0.57999999999999996, 0.5999999999999992)","(191.97021700000096, 64)"
9355,"(138, 1.2999999999999996, 0.039999999999999591)","(192.02990600000021, 18)"
9356,"(130, 1.4599999999999995, 0.67999999999999927)","(192.07019200000127, 24)"
9357,"(130, 1.7799999999999994, 0.67999999999999927)","(192.10009900000023, 18)"
9358,"(26, 2.419999999999999, 0.43999999999999928)","(192.12048499999969, 24)"
9359,"(90, 2.1799999999999993, -0.36000000000000032)","(192.14978000000042, 12)"
9360,"(58, 1.8599999999999994, 0.51999999999999913)","(192.16027699999881, 24)"
9361,"(194, 1.2199999999999998, 0.83999999999999897)","(192.17004600000041, 30)"
9362,"(170, 0.81999999999999984, 0.5999999999999992)","(192.17040999999972, 42)"
9363,"(162, 1.2999999999999996, 0.91999999999999904)","(192.18981900000085, 36)"
9364,"(98, 1.6999999999999993, 0.91999999999999904)","(192.19030800000019, 26)"
9365,"(10, 0.73999999999999988, 0.67999999999999927)","(192.30065400000535, 258)"
9366,"(98, 2.419999999999999, 0.039999999999999591)","(192.31005899999991, 6)"
9367,"(98, 2.419999999999999, -0.04000000000000048)","(192.31005899999991, 6)"
9368,"(210, 0.97999999999999976, 0.91999999999999904)","(192.42028799999957, 46)"
9369,"(162, 0.57999999999999996, 0.67999999999999927)","(192.70032099999935, 72)"
9370,"(90, 1.9399999999999993, 0.5999999999999992)","(192.75012299999935, 20)"
9371,"(82, 2.1799999999999993, -0.6000000000000002)","(192.76977500000021, 12)"
9372,"(82, 2.2599999999999989, -0.6000000000000002)","(192.76977500000021, 12)"
9373,"(146, 1.8599999999999994, 0.75999999999999912)","(192.92004500000053, 16)"
9374,"(50, 2.1799999999999993, -0.44000000000000028)","(192.92016499999954, 14)"
9375,"(50, 2.1799999999999993, -0.52000000000000024)","(192.92016499999954, 14)"
9376,"(50, 2.1799999999999993, -0.6000000000000002)","(192.92016499999954, 14)"
9377,"(162, 0.8999999999999998, 0.83999999999999897)","(192.92016700000363, 58)"
9378,"(50, 2.339999999999999, 0.11999999999999944)","(192.98998999999958, 12)"
9379,"(186, 0.57999999999999996, -0.2000000000000004)","(193.04016000000001, 20)"
9380,"(114, 2.1799999999999993, 0.27999999999999936)","(193.07995600000049, 10)"
9381,"(146, 1.2199999999999998, 0.75999999999999912)","(193.30969300000015, 36)"
9382,"(202, 1.1399999999999997, 0.75999999999999912)","(193.34009000000015, 28)"
9383,"(162, 0.8999999999999998, 0.75999999999999912)","(193.59033500000191, 46)"
9384,"(154, 2.1799999999999993, 0.5999999999999992)","(193.69982800000025, 8)"
9385,"(130, 1.5399999999999996, 0.75999999999999912)","(193.71020600000088, 24)"
9386,"(98, 2.0999999999999992, -0.28000000000000036)","(193.76965300000097, 12)"
9387,"(178, 1.2199999999999998, 0.67999999999999927)","(193.78991799999972, 26)"
9388,"(146, 1.6999999999999993, 0.83999999999999897)","(193.8000490000004, 20)"
9389,"(106, 2.419999999999999, 0.19999999999999929)","(193.84997599999997, 6)"
9390,"(170, 1.8599999999999994, 0.75999999999999912)","(193.91992200000095, 12)"
9391,"(66, 1.7799999999999994, 0.67999999999999927)","(193.94030699999917, 28)"
9392,"(26, 2.1799999999999993, -0.12000000000000044)","(194.05066099999885, 34)"
9393,"(162, 0.97999999999999976, 0.75999999999999912)","(194.12012100000175, 40)"
9394,"(162, 2.339999999999999, -0.44000000000000028)","(194.16003400000022, 4)"
9395,"(170, 0.5, 0.5999999999999992)","(194.2703860000006, 64)"
9396,"(154, 0.81999999999999984, 0.35999999999999943)","(194.30004800000188, 26)"
9397,"(98, 2.2599999999999989, 0.19999999999999929)","(194.34008800000038, 12)"
9398,"(178, 1.0599999999999996, 0.67999999999999927)","(194.34008900000026, 28)"
9399,"(178, 2.2599999999999989, 0.5999999999999992)","(194.3800040000001, 6)"
9400,"(98, 2.0199999999999991, 0.43999999999999928)","(194.38000599999964, 16)"
9401,"(50, 2.0999999999999992, 0.43999999999999928)","(194.38025099999936, 22)"
9402,"(138, 0.81999999999999984, 0.5999999999999992)","(194.39026100000069, 42)"
9403,"(26, 1.7799999999999994, 0.67999999999999927)","(194.4602040000018, 54)"
9404,"(66, 2.339999999999999, -0.84000000000000008)","(194.46996999999988, 12)"
9405,"(210, 1.2999999999999996, 0.75999999999999912)","(194.52966399999991, 22)"
9406,"(154, 2.0999999999999992, 0.67999999999999927)","(194.6201180000005, 10)"
9407,"(170, 0.5, 0.039999999999999591)","(194.72009299999968, 26)"
9408,"(170, 0.57999999999999996, 0.039999999999999591)","(194.72009299999968, 26)"
9409,"(114, 2.0999999999999992, -0.04000000000000048)","(194.83996700000012, 10)"
9410,"(114, 2.0999999999999992, 0.039999999999999591)","(194.83996700000012, 10)"
9411,"(26, 2.0999999999999992, 0.19999999999999929)","(194.93066700000054, 36)"
9412,"(34, 2.419999999999999, 0.67999999999999927)","(194.94043299999908, 24)"
9413,"(202, 1.3799999999999994, 0.67999999999999927)","(194.95971700000041, 18)"
9414,"(162, 1.2999999999999996, 0.83999999999999897)","(194.98974599999997, 34)"
9415,"(66, 1.8599999999999994, 0.11999999999999944)","(194.99035599999911, 20)"
9416,"(186, 0.57999999999999996, -0.28000000000000036)","(194.99035699999968, 18)"
9417,"(178, 1.1399999999999997, 0.75999999999999912)","(195.09021300000063, 32)"
9418,"(170, 0.73999999999999988, 0.51999999999999913)","(195.21020399999998, 40)"
9419,"(90, 1.7799999999999994, -0.28000000000000036)","(195.34021100000018, 16)"
9420,"(26, 2.419999999999999, 0.35999999999999943)","(195.39050399999974, 24)"
9421,"(194, 1.1399999999999997, 0.83999999999999897)","(195.44006700000023, 34)"
9422,"(98, 1.6199999999999994, 0.5999999999999992)","(195.46032799999989, 22)"
9423,"(162, 0.57999999999999996, 0.11999999999999944)","(195.49023499999953, 30)"
9424,"(90, 1.7799999999999994, 0.35999999999999943)","(195.50036699999941, 20)"
9425,"(138, 2.0199999999999991, 0.039999999999999591)","(195.51989700000013, 10)"
9426,"(66, 2.419999999999999, -0.44000000000000028)","(195.67004300000008, 12)"
9427,"(138, 0.5, 0.75999999999999912)","(195.67993099999944, 122)"
9428,"(162, 1.8599999999999994, 0.35999999999999943)","(196.27978400000052, 12)"
9429,"(74, 1.7799999999999994, 0.27999999999999936)","(196.30029299999956, 22)"
9430,"(122, 1.2199999999999998, 0.039999999999999591)","(196.3503419999995, 20)"
9431,"(162, 0.65999999999999992, -0.28000000000000036)","(196.38036999999986, 18)"
9432,"(162, 0.65999999999999992, -0.36000000000000032)","(196.38036999999986, 18)"
9433,"(58, 2.0999999999999992, -0.52000000000000024)","(196.44018600000027, 14)"
9434,"(10, 2.2599999999999989, 0.43999999999999928)","(196.58007899999916, 28)"
9435,"(10, 2.2599999999999989, 0.35999999999999943)","(196.58007899999916, 28)"
9436,"(146, 1.6199999999999994, 0.75999999999999912)","(196.61010700000111, 22)"
9437,"(210, 1.8599999999999994, 0.5999999999999992)","(196.66003200000068, 12)"
9438,"(162, 0.5, 0.5999999999999992)","(196.7403569999999, 64)"
9439,"(122, 1.9399999999999993, 0.43999999999999928)","(196.74035700000036, 14)"
9440,"(154, 1.2199999999999998, 0.27999999999999936)","(196.76013199999989, 20)"
9441,"(50, 2.419999999999999, 0.19999999999999929)","(196.81005899999968, 12)"
9442,"(50, 2.419999999999999, 0.27999999999999936)","(196.81005899999968, 12)"
9443,"(154, 2.1799999999999993, 0.35999999999999943)","(196.81982300000004, 8)"
9444,"(122, 1.4599999999999995, 0.75999999999999912)","(196.84009100000048, 28)"
9445,"(138, 0.73999999999999988, 0.83999999999999897)","(196.84961000000112, 78)"
9446,"(122, 0.65999999999999992, -0.12000000000000044)","(196.8502189999997, 26)"
9447,"(98, 2.339999999999999, 0.35999999999999943)","(196.86987400000021, 10)"
9448,"(138, 1.9399999999999993, 0.43999999999999928)","(196.96020599999997, 12)"
9449,"(218, 1.2199999999999998, 0.75999999999999912)","(196.96984700000098, 22)"
9450,"(170, 2.0999999999999992, 0.83999999999999897)","(197.06994600000053, 10)"
9451,"(162, 0.5, 0.43999999999999928)","(197.07019200000059, 50)"
9452,"(130, 1.9399999999999993, 0.51999999999999913)","(197.11035300000026, 14)"
9453,"(218, 2.1799999999999993, -0.36000000000000032)","(197.14013699999987, 2)"
9454,"(218, 2.419999999999999, -0.44000000000000028)","(197.14013699999987, 2)"
9455,"(218, 2.2599999999999989, -0.28000000000000036)","(197.14013699999987, 2)"
9456,"(218, 2.2599999999999989, -0.36000000000000032)","(197.14013699999987, 2)"
9457,"(218, 2.419999999999999, -0.36000000000000032)","(197.14013699999987, 2)"
9458,"(218, 2.1799999999999993, -0.28000000000000036)","(197.14013699999987, 2)"
9459,"(218, 2.419999999999999, -0.28000000000000036)","(197.14013699999987, 2)"
9460,"(218, 2.339999999999999, -0.28000000000000036)","(197.14013699999987, 2)"
9461,"(218, 2.339999999999999, -0.36000000000000032)","(197.14013699999987, 2)"
9462,"(218, 2.339999999999999, -0.44000000000000028)","(197.14013699999987, 2)"
9463,"(218, 2.2599999999999989, -0.44000000000000028)","(197.14013699999987, 2)"
9464,"(218, 2.1799999999999993, -0.44000000000000028)","(197.14013699999987, 2)"
9465,"(26, 2.2599999999999989, 0.51999999999999913)","(197.16052500000001, 30)"
9466,"(74, 2.0999999999999992, -0.28000000000000036)","(197.18041999999969, 14)"
9467,"(162, 0.73999999999999988, 0.5999999999999992)","(197.19042900000113, 46)"
9468,"(66, 2.0999999999999992, -0.76000000000000012)","(197.21032599999944, 12)"
9469,"(66, 2.0999999999999992, -0.68000000000000016)","(197.21032599999944, 12)"
9470,"(114, 1.3799999999999994, -0.2000000000000004)","(197.22009200000002, 18)"
9471,"(82, 2.419999999999999, -0.36000000000000032)","(197.30993699999999, 10)"
9472,"(66, 1.9399999999999993, 0.27999999999999936)","(197.44030799999882, 20)"
9473,"(74, 1.6199999999999994, 0.51999999999999913)","(197.51013000000034, 32)"
9474,"(138, 1.9399999999999993, 0.35999999999999943)","(197.51025499999992, 12)"
9475,"(154, 0.73999999999999988, 0.19999999999999929)","(197.81042400000024, 28)"
9476,"(202, 0.5, 0.039999999999999591)","(197.82995599999958, 20)"
9477,"(66, 2.419999999999999, -1.0)","(197.87011699999994, 12)"
9478,"(74, 1.6199999999999994, 0.43999999999999928)","(197.87011700000016, 30)"
9479,"(26, 1.6999999999999993, 0.5999999999999992)","(197.94043000000124, 58)"
9480,"(178, 2.0999999999999992, 0.91999999999999904)","(197.95996100000048, 10)"
9481,"(186, 0.97999999999999976, 0.83999999999999897)","(197.96032900000159, 42)"
9482,"(90, 1.6199999999999994, 0.83999999999999897)","(198.00024499999972, 32)"
9483,"(162, 1.8599999999999994, 0.91999999999999904)","(198.01977400000101, 14)"
9484,"(138, 0.5, 0.43999999999999928)","(198.09020999999916, 62)"
9485,"(90, 1.8599999999999994, 0.67999999999999927)","(198.11035299999935, 22)"
9486,"(98, 2.2599999999999989, -0.2000000000000004)","(198.28003000000058, 12)"
9487,"(130, 0.57999999999999996, 0.83999999999999897)","(198.32006800000022, 128)"
9488,"(74, 2.419999999999999, -0.44000000000000028)","(198.33007799999996, 12)"
9489,"(74, 2.419999999999999, -0.36000000000000032)","(198.33007799999996, 12)"
9490,"(50, 2.2599999999999989, -0.04000000000000048)","(198.52014199999985, 14)"
9491,"(50, 2.2599999999999989, -0.2000000000000004)","(198.52014199999985, 14)"
9492,"(50, 2.2599999999999989, -0.12000000000000044)","(198.52014199999985, 14)"
9493,"(90, 2.0999999999999992, -0.28000000000000036)","(198.57995699999992, 14)"
9494,"(170, 1.9399999999999993, 0.83999999999999897)","(198.58020100000067, 12)"
9495,"(122, 1.8599999999999994, -0.12000000000000044)","(198.63989200000015, 12)"
9496,"(42, 2.419999999999999, 0.43999999999999928)","(198.78027499999962, 14)"
9497,"(186, 2.1799999999999993, 0.91999999999999904)","(198.83007800000019, 8)"
9498,"(186, 2.1799999999999993, 0.83999999999999897)","(198.83007800000019, 8)"
9499,"(122, 0.8999999999999998, -0.04000000000000048)","(198.86010599999963, 24)"
9500,"(146, 1.2199999999999998, 0.83999999999999897)","(198.86962900000071, 38)"
9501,"(218, 1.9399999999999993, 0.51999999999999913)","(198.91027800000029, 10)"
9502,"(146, 0.73999999999999988, 0.43999999999999928)","(198.95019600000114, 40)"
9503,"(186, 1.9399999999999993, 0.91999999999999904)","(198.960205000001, 12)"
9504,"(90, 1.8599999999999994, 0.51999999999999913)","(198.97033899999929, 20)"
9505,"(122, 1.5399999999999996, 0.039999999999999591)","(198.98022399999968, 16)"
9506,"(114, 2.2599999999999989, 0.27999999999999936)","(198.98986800000057, 10)"
9507,"(90, 1.6999999999999993, 0.43999999999999928)","(199.06018199999949, 22)"
9508,"(50, 2.0199999999999991, 0.19999999999999929)","(199.09033399999817, 22)"
9509,"(98, 2.0999999999999992, 0.67999999999999927)","(199.10986400000002, 16)"
9510,"(82, 1.8599999999999994, 0.5999999999999992)","(199.15991199999939, 22)"
9511,"(178, 1.4599999999999995, 0.51999999999999913)","(199.30981500000053, 18)"
9512,"(66, 1.8599999999999994, 0.35999999999999943)","(199.320189999999, 22)"
9513,"(106, 2.0199999999999991, 0.75999999999999912)","(199.39001599999983, 16)"
9514,"(218, 0.5, 0.039999999999999591)","(199.44006399999989, 20)"
9515,"(82, 2.339999999999999, -0.6000000000000002)","(199.49975500000028, 12)"
9516,"(58, 2.2599999999999989, -0.44000000000000028)","(199.55017100000032, 14)"
9517,"(154, 1.8599999999999994, 0.43999999999999928)","(199.65002400000049, 12)"
9518,"(130, 0.73999999999999988, 0.11999999999999944)","(199.83984399999918, 30)"
9519,"(130, 0.57999999999999996, 0.67999999999999927)","(199.87011500000085, 100)"
9520,"(122, 0.8999999999999998, 0.5999999999999992)","(199.96020700000099, 44)"
